"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Iced","FDF3","00000","01","FD","std","","01"
"Iced","FEF3","00000","02","FEF3","(bad)","","00"
"Iced","FFF3","00000","02","FFF3","push","bx","00"
"Iced","00F4","00000","02","00F4","add","ah,dh","00"
"Iced","01F4","00000","02","01F4","add","sp,si","00"
"Iced","02F4","00000","02","02F4","add","dh,ah","00"
"Iced","03F4","00000","02","03F4","add","si,sp","00"
"Iced","04F4","00000","02","04F4","add","al,0F4h","00"
"Iced","05F4","00000","02","05F4","(bad)","","00"
"Iced","06F4","00000","01","06","push","es","01"
"Iced","07F4","00000","01","07","pop","es","01"
"Iced","08F4","00000","02","08F4","or","ah,dh","00"
"Iced","09F4","00000","02","09F4","or","sp,si","00"
"Iced","0AF4","00000","02","0AF4","or","dh,ah","00"
"Iced","0BF4","00000","02","0BF4","or","si,sp","00"
"Iced","0CF4","00000","02","0CF4","or","al,0F4h","00"
"Iced","0DF4","00000","02","0DF4","(bad)","","00"
"Iced","0EF4","00000","01","0E","push","cs","01"
"Iced","0FF4","00000","02","0FF4","(bad)","","00"
"Iced","10F4","00000","02","10F4","adc","ah,dh","00"
"Iced","11F4","00000","02","11F4","adc","sp,si","00"
"Iced","12F4","00000","02","12F4","adc","dh,ah","00"
"Iced","13F4","00000","02","13F4","adc","si,sp","00"
"Iced","14F4","00000","02","14F4","adc","al,0F4h","00"
"Iced","15F4","00000","02","15F4","(bad)","","00"
"Iced","16F4","00000","01","16","push","ss","01"
"Iced","17F4","00000","01","17","pop","ss","01"
"Iced","18F4","00000","02","18F4","sbb","ah,dh","00"
"Iced","19F4","00000","02","19F4","sbb","sp,si","00"
"Iced","1AF4","00000","02","1AF4","sbb","dh,ah","00"
"Iced","1BF4","00000","02","1BF4","sbb","si,sp","00"
"Iced","1CF4","00000","02","1CF4","sbb","al,0F4h","00"
"Iced","1DF4","00000","02","1DF4","(bad)","","00"
"Iced","1EF4","00000","01","1E","push","ds","01"
"Iced","1FF4","00000","01","1F","pop","ds","01"
"Iced","20F4","00000","02","20F4","and","ah,dh","00"
"Iced","21F4","00000","02","21F4","and","sp,si","00"
"Iced","22F4","00000","02","22F4","and","dh,ah","00"
"Iced","23F4","00000","02","23F4","and","si,sp","00"
"Iced","24F4","00000","02","24F4","and","al,0F4h","00"
"Iced","25F4","00000","02","25F4","(bad)","","00"
"Iced","26F4","00000","02","26F4","hlt","","00"
"Iced","27F4","00000","01","27","daa","","01"
"Iced","28F4","00000","02","28F4","sub","ah,dh","00"
"Iced","29F4","00000","02","29F4","sub","sp,si","00"
"Iced","2AF4","00000","02","2AF4","sub","dh,ah","00"
"Iced","2BF4","00000","02","2BF4","sub","si,sp","00"
"Iced","2CF4","00000","02","2CF4","sub","al,0F4h","00"
"Iced","2DF4","00000","02","2DF4","(bad)","","00"
"Iced","2EF4","00000","02","2EF4","hlt","","00"
"Iced","2FF4","00000","01","2F","das","","01"
"Iced","30F4","00000","02","30F4","xor","ah,dh","00"
"Iced","31F4","00000","02","31F4","xor","sp,si","00"
"Iced","32F4","00000","02","32F4","xor","dh,ah","00"
"Iced","33F4","00000","02","33F4","xor","si,sp","00"
"Iced","34F4","00000","02","34F4","xor","al,0F4h","00"
"Iced","35F4","00000","02","35F4","(bad)","","00"
"Iced","36F4","00000","02","36F4","hlt","","00"
"Iced","37F4","00000","01","37","aaa","","01"
"Iced","38F4","00000","02","38F4","cmp","ah,dh","00"
"Iced","39F4","00000","02","39F4","cmp","sp,si","00"
"Iced","3AF4","00000","02","3AF4","cmp","dh,ah","00"
"Iced","3BF4","00000","02","3BF4","cmp","si,sp","00"
"Iced","3CF4","00000","02","3CF4","cmp","al,0F4h","00"
"Iced","3DF4","00000","02","3DF4","(bad)","","00"
"Iced","3EF4","00000","02","3EF4","hlt","","00"
"Iced","3FF4","00000","01","3F","aas","","01"
"Iced","40F4","00000","01","40","inc","ax","01"
"Iced","41F4","00000","01","41","inc","cx","01"
"Iced","42F4","00000","01","42","inc","dx","01"
"Iced","43F4","00000","01","43","inc","bx","01"
"Iced","44F4","00000","01","44","inc","sp","01"
"Iced","45F4","00000","01","45","inc","bp","01"
"Iced","46F4","00000","01","46","inc","si","01"
"Iced","47F4","00000","01","47","inc","di","01"
"Iced","48F4","00000","01","48","dec","ax","01"
"Iced","49F4","00000","01","49","dec","cx","01"
"Iced","4AF4","00000","01","4A","dec","dx","01"
"Iced","4BF4","00000","01","4B","dec","bx","01"
"Iced","4CF4","00000","01","4C","dec","sp","01"
"Iced","4DF4","00000","01","4D","dec","bp","01"
