"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Win","B501","00000","02","B501","MOV","CH,01","00"
"Win","B601","00000","02","B601","MOV","DH,01","00"
"Win","B701","00000","02","B701","MOV","BH,01","00"
"Win","B801","00000","03","B80111","MOV","AX,1101","-01"
"Win","B901","00000","03","B90111","MOV","CX,1101","-01"
"Win","BA01","00000","03","BA0111","MOV","DX,1101","-01"
"Win","BB01","00000","03","BB0111","MOV","BX,1101","-01"
"Win","BC01","00000","03","BC0111","MOV","SP,1101","-01"
"Win","BD01","00000","03","BD0111","MOV","BP,1101","-01"
"Win","BE01","00000","03","BE0111","MOV","SI,1101","-01"
"Win","BF01","00000","03","BF0111","MOV","DI,1101","-01"
"Win","C001","00000","03","C00111","ROL","Byte Ptr [BX+DI],11","-01"
"Win","C101","00000","03","C10111","ROL","Word Ptr [BX+DI],11","-01"
"Win","C201","00000","03","C20111","RET","1101","-01"
"Win","C301","00000","01","C3","RET","","01"
"Win","C401","00000","02","C401","LES","AX,DWord Ptr [BX+DI]","00"
"Win","C501","00000","02","C501","LDS","AX,DWord Ptr [BX+DI]","00"
"Win","C601","00000","03","C60111","MOV","Byte Ptr [BX+DI],11","-01"
"Win","C701","00000","04","C7011100","MOV","Word Ptr [BX+DI],0011","-02"
"Win","C801","00000","04","C8011100","ENTER","1101,00","-02"
"Win","C901","00000","01","C9","LEAVE","","01"
"Win","CA01","00000","03","CA0111","RETF","1101","-01"
"Win","CB01","00000","01","CB","RETF","","01"
"Win","CC01","00000","01","CC","INT3","","01"
"Win","CD01","00000","02","CD01","INT","01","00"
"Win","CE01","00000","01","CE","INTO","","01"
"Win","CF01","00000","01","CF","IRET","","01"
"Win","D001","00000","02","D001","ROL","Byte Ptr [BX+DI],1","00"
