"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Nasm","7D01","00000","02","7D01","jnl","0x3","00"
"Nasm","7E01","00000","02","7E01","jng","0x3","00"
"Nasm","7F01","00000","02","7F01","jg","0x3","00"
"Nasm","8001","00000","01","80","db","0x80","01"
"Nasm","8101","00000","01","81","db","0x81","01"
"Nasm","8201","00000","01","82","db","0x82","01"
"Nasm","8301","00000","01","83","db","0x83","01"
"Nasm","8401","00000","02","8401","test","[bx+di],al","00"
"Nasm","8501","00000","02","8501","test","[bx+di],ax","00"
"Nasm","8601","00000","02","8601","xchg","al,[bx+di]","00"
"Nasm","8701","00000","02","8701","xchg","ax,[bx+di]","00"
"Nasm","8801","00000","02","8801","mov","[bx+di],al","00"
"Nasm","8901","00000","02","8901","mov","[bx+di],ax","00"
"Nasm","8A01","00000","02","8A01","mov","al,[bx+di]","00"
"Nasm","8B01","00000","02","8B01","mov","ax,[bx+di]","00"
"Nasm","8C01","00000","02","8C01","mov","[bx+di],es","00"
"Nasm","8D01","00000","02","8D01","lea","ax,[bx+di]","00"
"Nasm","8E01","00000","02","8E01","mov","es,[bx+di]","00"
"Nasm","8F01","00000","02","8F01","pop","word [bx+di]","00"
"Nasm","9001","00000","01","90","nop","","01"
"Nasm","9101","00000","01","91","xchg","ax,cx","01"
"Nasm","9201","00000","01","92","xchg","ax,dx","01"
"Nasm","9301","00000","01","93","xchg","ax,bx","01"
"Nasm","9401","00000","01","94","xchg","ax,sp","01"
"Nasm","9501","00000","01","95","xchg","ax,bp","01"
"Nasm","9601","00000","01","96","xchg","ax,si","01"
"Nasm","9701","00000","01","97","xchg","ax,di","01"
"Nasm","9801","00000","01","98","cbw","","01"
"Nasm","9901","00000","01","99","cwd","","01"
"Nasm","9A01","00000","01","9A","db","0x9a","01"
"Nasm","9B01","00000","01","9B","wait","","01"
"Nasm","9C01","00000","01","9C","pushf","","01"
"Nasm","9D01","00000","01","9D","popf","","01"
"Nasm","9E01","00000","01","9E","sahf","","01"
